Código interno;Nome;Preço regular;ativo;estoque;Código de barras;Promocao;Data termino promocao
14631;Salgadinho Batata Ondulada SPEED Original 45g;57,83169274;False;867;7,89891E+12;;
15524;Salgadinho CHEETOS Tubo Cheddar 37g;0,22548571;False;780;7,89284E+12;;
6802;Salgadinho Cheetos  37G Lua;7,020810663;False;195;7,89284E+12;;
6801;Salgadinho Cheetos 37G Mix;58,96978623;False;795;7,89284E+12;;
6804;Salgadinho Cheetos 37G Onda;6,114688502;False;405;7,89284E+12;;
14565;Salgadinho ELMA CHIPS Cebolitos 31g;5,8769187;False;796;7,89284E+12;;
15710;Salgadinho ELMA CHIPS Doritos Wasabi 48g;3,463787288;False;918;7,89284E+12;;
6834;Salgadinho ELMA CHIPS Fandangos Queijo 37g;46,25407962;False;947;7,89284E+12;;
15675;Salgadinho Elma Chips 78G Doritos Wasabi;5,835582779;False;826;7,89284E+12;;
15269;Salgadinho Keleck Cheddar e Bacon 150g;27,38246447;False;947;7,89802E+12;;
6952;Salgadinho Yokitos 45G Queijo Bolinha;26,01540754;False;66;;;
6953;Salgadinho Yokitos 45G Queijo Redinha;13,28054883;False;724;;;
6954;Salgadinho Yokitos 45G Queijo Tubinho;22,01650574;False;132;;;
6859;Salgadinho de Batata Creme e Cebola Pringles Lata 43g;10,16723547;False;70;7,896E+12;;
13406;Salgadinho de Batata Creme e Cebola Pringles Tubo 120g;0;False;60;7,896E+12;;
15409;Salgadinho de Batata Original Pringles Lata 41g;15,11328746;False;253;7,896E+12;;
13361;Salgadinho de Batata Original Pringles Tubo 114g;23,12528636;False;0;38000850998;;
13407;Salgadinho de Batata Queijo Pringles Tubo 120g;6,509361344;False;865;7,896E+12;;
6916;Salgadinho de Milho Anel Cebola Fofura Pacote 90g;6,896476263;False;340;7,89284E+12;;
6917;Salgadinho de Milho Concha Churrasco Fofura Pacote 90g;5,607607045;False;34;7,89284E+12;;
6919;Salgadinho de Milho Concha Presunto Fofura Pacote 90g;8,984755486;False;535;7,89284E+12;;
15115;Salgadinho de Milho Cool Ranch Doritos Pacote 55g;1,161080545;False;228;7,89284E+12;;
6796;Salgadinho de Milho Onda Requeijão Elma Chips Cheetos Pacote 140g;19,55042133;False;461;7,89284E+12;;
6795;Salgadinho de Milho Onda Requeijão Elma Chips Cheetos Pacote 150g;24,81946297;False;753;7,89284E+12;;
6921;Salgadinho de Milho Palito Queijo Fofura Pacote 90g;29,48107417;False;605;7,89284E+12;;
6797;Salgadinho de Milho Presunto Elma Chips Fandangos Pacote 140g;65,15007037;False;126;7,89284E+12;;
15468;Salgadinho de Milho Presunto Elma Chips Fandangos Pacote 37g;39,635771;False;254;7,89284E+12;;
6833;Salgadinho de Milho Presunto Elma Chips Fandangos Pacote 37g;82,72868863;False;461;7,89284E+12;;
15523;Salgadinho de Milho Queijo Elma Chips Fandangos Pacote 140g;0,00594543;False;671;7,89284E+12;;
15499;Salgadinho de Milho Queijo Elma Chips Fandangos Pacote 37g;81,97321725;False;899;7,89284E+12;;
13125;Salgadinho de Milho Queijo Nacho Doritos Pacote 167g;81,28766668;False;600;7,89284E+12;;
14481;Salgadinho de Milho Queijo Nacho Doritos Pacote 55g;18,5014375;False;549;7,89284E+12;;
15481;Salgadinho de Milho Queijo Nacho Doritos Pacote 96g;18,13013273;False;850;7,89284E+12;;
15110;Salgadinho de Milho Sweet Chili Doritos Pacote 55g;2,710530066;False;705;7,89284E+12;;
14758;Salgadinho de Milho Tubo Queijo Cheddar Elma Chips Cheetos Pacote 47g;6,111426584;False;905;7,89284E+12;;
15104;Salgadinho de Trigo Bacon Elma Chips Pingo d'Ouro Pacote 48g;7,288409731;False;90;7,89284E+12;;
6843;Salgadinho de Trigo Bacon Torcida Pacote 70g;9,052725694;False;590;7,89284E+12;;
6844;Salgadinho de Trigo Calabresa Torcida Pacote 70g;2,956694066;False;105;7,89284E+12;;
6846;Salgadinho de Trigo Churrasco Torcida Pacote 70g;19,00090339;False;372;7,89284E+12;;
14205;Salgadinho de Trigo Costelinha com Limão Torcida Jr. Pacote 45g;27,7838755;False;805;7,89284E+12;;
12910;Salgadinho de Trigo Costelinha com Limão Torcida Pacote 70g;56,3073018;False;805;7,89607E+12;;
15107;Salgadinho de Trigo Picanha Grelhada Elma Chips Pingo d'Ouro Pacote 35g;11,56574539;False;854;7,89284E+12;;
6847;Salgadinho de Trigo Pimenta Mexicana Torcida Pacote 70g;16,44599198;False;719;7,89284E+12;;
6848;Salgadinho de Trigo Pizza Torcida Pacote 70g;1,953168287;False;225;7,89284E+12;;
5358;Salsa Desidratada Cordeiro 6G;16,97982683;False;952;;;
14327;Salsa Desidratada Semeador 10G;57,8453109;False;324;7,89894E+12;;
10046;Salsão;1,515548584;False;170;7,89896E+12;;
123;Salsicha Aurora Kg;2,711826026;False;584;123;;
293;Salsicha Copacol Kg;14,95815066;False;894;;;
5544;Salsicha Enlatada 180G Cesta Basica;25,22982565;False;451;;;
5543;Salsicha Enlatada Bordon 300G;15,17929313;False;832;;;
14218;Salsicha Hot Dog COPACOL 500g;63,67116459;False;400;7,89153E+12;;
398;Salsicha Hot Dog Kg;78,96773256;False;129;;;
14010;Salsicha Hot-Dog Sadia 500g 10 Unidades;23,73886293;False;726;7,893E+12;;
15305;Salsicha Keldog 55G Calabresa;29,47294469;False;670;7,89627E+12;;
15304;Salsicha Keldog 55G Carne;12,44451698;False;877;7,89627E+12;;
15302;Salsicha Keldog 55G Frango;15,34675529;False;657;7,89627E+12;;
125;Salsicha Perdigao Kg;17,10883805;False;876;;;
126;Salsicha Rezende Kg;33,67599222;False;450;;;
127;Salsicha Sadia Kg;22,49882566;False;173;;;
538;Salsicha Seara Hot Dog Kg;13,81368101;False;70;;;
10061;Salsicha Viena ANGLO 180g;27,3495743;False;563;7,89957E+12;;
14248;Salsichão de Frango Copacol 600g;0,007275232;False;548;7,89153E+12;;
15459;Sand Hav Slim Organic Mar/Mar/Met 33/34;57,36802764;False;100;7,89325E+12;;
14651;Sand Havaianas Baby Disney Bco/Amarelo;1,639261906;False;272;7,89122E+12;;
14665;Sand Havaianas Baby Disney Rosa Quartz;6,707795834;False;332;7,89122E+12;;
14669;Sand Havaianas Baby Princess Pol/Lav;19,35518658;False;801;7,89054E+12;;
15755;Sand Havaianas Brasil Branco;25,39532479;False;218;7,89527E+12;;
14652;Sand Havaianas Brasil Verde Olive;60,8511891;False;778;7,89054E+12;;
14138;Sand Havaianas Casual Cinza/Preto;4,358887646;False;112;7,89122E+12;;
14653;Sand Havaianas Casual Grafite;5,077981355;False;938;7,89054E+12;;
14137;Sand Havaianas Casual Marinho/Verm;8,21916194;False;478;7,89122E+12;;
14886;Sand Havaianas Color Floral Lilas Nevoea;32,96944231;False;292;7,89054E+12;;
14655;Sand Havaianas Color Floral Marinho;18,12270013;False;394;7,89054E+12;;
15414;Sand Havaianas Color Floral Provence;68,58683935;False;707;7,89325E+12;;
15165;Sand Havaianas Color Fun Ice Blue;42,45652305;False;359;7,89054E+12;;
15418;Sand Havaianas Color Fun Rosa Batom;19,8968164;False;665;7,89054E+12;;
14149;Sand Havaianas Color Mandala Lavanda;0;False;214;7,89054E+12;;
14512;Sand Havaianas Color Mix Cinza Aco;35,55347884;False;739;7,89122E+12;;
14148;Sand Havaianas Color Mix Pto/Cinza;56,05458552;False;768;7,89127E+12;;
14147;Sand Havaianas Color Mix Rosa Batom;11,49620028;False;800;7,89122E+12;;
15320;Sand Havaianas Color Preto;24,41270902;False;744;7,89325E+12;;
15447;Sand Havaianas Disney Cinza Gelo;86,50185994;False;601;7,89325E+12;;
15412;Sand Havaianas Disney Inf Azul;17,29159954;False;935;7,89054E+12;;
15413;Sand Havaianas Disney Rosa Porcelana;48,80376198;False;470;7,89054E+12;;
14881;Sand Havaianas Disney Rosa Seda;42,58620999;False;504;7,89325E+12;;
14861;Sand Havaianas Fant Alto Astral;21,79361517;False;221;7,89325E+12;;
14887;Sand Havaianas Fant Alto Astral Azul;9,169737525;False;209;7,89325E+12;;
15321;Sand Havaianas Fant Amarelo Ouro;1,408977033;False;727;7,89325E+12;;
15756;Sand Havaianas Fant Bege Palha;0,155226071;False;145;7,89325E+12;;
14657;Sand Havaianas Fant Ice Blue;35,43587287;False;852;7,89325E+12;;
14656;Sand Havaianas Fant Praiana Limao;47,04144361;False;160;7,89325E+12;;
15420;Sand Havaianas Fant Romantica Ama Limao;13,3338922;False;614;7,89325E+12;;
15423;Sand Havaianas Fant Romantica Az Indigo;1,517128372;False;447;7,89325E+12;;
14429;Sand Havaianas Fant Romantica Holly;23,14477043;False;784;7,89325E+12;;
14430;Sand Havaianas Fant Romantica Lilas;12,52417436;False;368;7,89325E+12;;
15625;Sand Havaianas Fant Style Candy;35,81083104;False;190;7,89325E+12;;
15164;Sand Havaianas Fant Sunny Rosa Cream;42,83108134;False;138;7,89325E+12;;
15284;Sand Havaianas Fant Up Bco;93,06768406;False;683;7,89325E+12;;
15285;Sand Havaianas Flash Royal Azul Aco;17,50060425;False;733;7,89325E+12;;
15422;Sand Havaianas Flash Sweet Summer Pesseg;0;False;501;7,89325E+12;;
13253;Sand Havaianas Flat Azul Splash 33/34;4,245907285;False;559;7,89325E+12;;
13254;Sand Havaianas Flat Azul Splash 39/40;0;False;856;7,89325E+12;;
13854;Sand Havaianas Flat Branco Mara.33/34;7,43580218;False;831;7,89122E+12;;
13855;Sand Havaianas Flat Branco Mara.35/36;30,63342523;False;304;7,89122E+12;;
13856;Sand Havaianas Flat Branco Mara.39/40;47,12433589;False;861;7,89122E+12;;
13857;Sand Havaianas Flat Branco Tur.33/34;5,642585272;False;455;7,89122E+12;;
13860;Sand Havaianas Flat Branco Tur.39/40;27,93249797;False;760;7,89122E+12;;
14520;Sand Havaianas Flat Mix Bco/Azul;10,03874551;False;560;7,89054E+12;;
14130;Sand Havaianas Flat Mix Bege/Maravilha;55,94755777;False;395;7,89054E+12;;
14889;Sand Havaianas Flat Mix Bege Palha;4,4583397;False;239;7,89325E+12;;
14888;Sand Havaianas Flat Mix Branco / Rosa;0;False;728;7,89325E+12;;
14444;Sand Havaianas Flat Mix Ice Blue;26,43229138;False;834;7,89054E+12;;
15760;Sand Havaianas Flat Mix Rosa Ballet;0,017236971;False;648;7,89325E+12;;
14513;Sand Havaianas Flat Mix Vd Maca;13,57577649;False;84;7,89054E+12;;
13252;Sand Havaianas Flat Rosa Batom 35/36;68,22293284;False;979;7,89325E+12;;
13251;Sand Havaianas Flat Rosa Batom 39/40;33,2153832;False;467;7,89325E+12;;
15620;Sand Havaianas Inf Branco;70,16376637;False;414;7,89325E+12;;
15784;Sand Havaianas Kids Athletic Lje Begonia;0,179887263;False;790;7,89325E+12;;
15163;Sand Havaianas Kids Cars Turquesa;54,44406056;False;65;7,89325E+12;;
15624;Sand Havaianas Kids Cartoon Ice Blue;19,42046843;False;431;7,89325E+12;;
15618;Sand Havaianas Kids Flores Azul Aco;56,72582945;False;152;7,89054E+12;;
14859;Sand Havaianas Kids Flores Beringela;56,93574992;False;397;7,89054E+12;;
14860;Sand Havaianas Kids Flores Cream/Rose;17,28593036;False;584;7,89054E+12;;
15457;Sand Havaianas Kids Flores Mar/Dourado;61,8207187;False;947;7,89325E+12;;
14514;Sand Havaianas Kids Flores Mar/Rs Batom;39,44972951;False;768;7,89054E+12;;
15738;Sand Havaianas Kids Flores Rosa Porcelan;7,068993938;False;724;7,89325E+12;;
14515;Sand Havaianas Kids Flores Rosa Quartz;65,48001676;False;218;7,89054E+12;;
14670;Sand Havaianas Kids Max Mar/Areia;24,78888129;False;96;7,89122E+12;;
14878;Sand Havaianas Kids Pto/Az Estrela;0,734837081;False;499;7,89054E+12;;
14877;Sand Havaianas Kids Radical Laranja;0,420416548;False;731;7,89054E+12;;
14431;Sand Havaianas Kids Top Fashion Seda;84,83486143;False;941;7,89054E+12;;
14139;Sand Havaianas Kids Top Ice Blue;3,973973961;False;167;7,89122E+12;;
15166;Sand Havaianas Kids Top Marie;37,92116334;False;346;7,89325E+12;;
15622;Sand Havaianas Kids Wonder Woman;72,49786752;False;416;7,89325E+12;;
14658;Sand Havaianas Mario Bros Morango;1,227541457;False;873;7,89054E+12;;
14133;Sand Havaianas Max Street Areia;9,952191426;False;781;7,89122E+12;;
14132;Sand Havaianas Max Street White;77,21294435;False;185;7,89122E+12;;
14672;Sand Havaianas Princesas Az Agua;12,70067225;False;508;7,89122E+12;;
14894;Sand Havaianas Slim Animals Cinza / Pta;0,44941135;False;614;7,89325E+12;;
14890;Sand Havaianas Slim Animals Rosa Ballet;30,74619616;False;514;7,89325E+12;;
15619;Sand Havaianas Slim Azul Prateado;21,97180975;False;876;7,89054E+12;;
14443;Sand Havaianas Slim Floral Azul;13,97314316;False;766;7,89325E+12;;
14428;Sand Havaianas Slim Floral Preto;51,56799103;False;560;7,89325E+12;;
15759;Sand Havaianas Slim Heroinas;18,0276117;False;50;7,89325E+12;;
15460;Sand Havaianas Slim Logo Pop Up Lilas;7,53657496;False;976;7,89325E+12;;
15324;Sand Havaianas Slim Logo Pop Up Mar/Ice;5,724655704;False;384;7,89054E+12;;
15323;Sand Havaianas Slim Logo Pop Up Turq;33,73230076;False;859;7,89054E+12;;
14151;Sand Havaianas Slim Oceano Branco;33,6201177;False;674;7,89054E+12;;
14895;Sand Havaianas Slim Organic Pto/Cza/Rose;79,69160113;False;388;7,89325E+12;;
14140;Sand Havaianas Slim Romance Branco;25,58351521;False;555;7,89054E+12;;
14141;Sand Havaianas Slim Romance Ice Blue;1,717376547;False;985;7,89054E+12;;
15617;Sand Havaianas Slim Verde Orvalho;29,00428572;False;667;7,89325E+12;;
14516;Sand Havaianas Spring Areia/Ouro;69,72857526;False;805;7,89054E+12;;
14862;Sand Havaianas Spring Areia/Rose Gold;7,671955895;False;429;7,89325E+12;;
14673;Sand Havaianas Spring Berinjela;6,03855588;False;388;7,89325E+12;;
14674;Sand Havaianas Spring Cinza Gelo;31,9061669;False;429;7,89325E+12;;
14517;Sand Havaianas Spring Mar/Metalico;20,97002762;False;306;7,89054E+12;;
13861;Sand Havaianas Suns Branco Mara.33/34;16,39538095;False;378;7,89122E+12;;
13863;Sand Havaianas Suns Branco Mara.39/40;1,208007583;False;280;7,89122E+12;;
11581;Sand Havaianas Suns Coral 33/34;32,72492189;False;907;7,89122E+12;;
11549;Sand Havaianas Suns Coral 35/36;0,261308624;False;473;7,89122E+12;;
11584;Sand Havaianas Suns Coral 37/38;6,026873296;False;551;7,89122E+12;;
11582;Sand Havaianas Suns Coral 39/40;15,23728838;False;520;7,89122E+12;;
11611;Sand Havaianas Suns Green 33/34;4,506409864;False;481;7,89122E+12;;
11554;Sand Havaianas Suns Green 35/36;6,987898118;False;251;7,89122E+12;;
11599;Sand Havaianas Suns Green 37/38;64,07111915;False;193;7,89122E+12;;
11598;Sand Havaianas Suns Green 39/40;32,5222376;False;423;7,89122E+12;;
14436;Sand Havaianas Sweet Flores Bege;55,94258007;False;58;7,89325E+12;;
14437;Sand Havaianas Sweet Flores Beringela;39,79278766;False;828;7,89325E+12;;
14434;Sand Havaianas Sweet Retro Coral;68,60757815;False;21;7,89325E+12;;
14435;Sand Havaianas Sweet Retro Preto;32,02825103;False;699;7,89325E+12;;
15419;Sand Havaianas Top Amarelo Citrico;2,716596956;False;359;7,89073E+12;;
14433;Sand Havaianas Top Amazonia;53,93268638;False;61;7,89111E+12;;
14135;Sand Havaianas Top Animals Bege/Rose;19,23458043;False;419;7,89054E+12;;
14134;Sand Havaianas Top Animals Cinza Gelo;19,22583214;False;487;7,89054E+12;;
14145;Sand Havaianas Top Athletic Azul Trad;69,17197771;False;55;7,89325E+12;;
14518;Sand Havaianas Top Athletic Marinho;2,501153657;False;724;7,89325E+12;;
14892;Sand Havaianas Top Athletic Preto;21,79180839;False;981;7,89325E+12;;
14519;Sand Havaianas Top Athletic Pto/Pto;6,584609048;False;277;7,89325E+12;;
14439;Sand Havaianas Top Basic Areia;2,121596258;False;681;7,89325E+12;;
15448;Sand Havaianas Top Basic Preta;32,20246721;False;688;7,89325E+12;;
14662;Sand Havaianas Top Basic Verde Folhagem;39,53584885;False;54;7,89325E+12;;
14438;Sand Havaianas Top Basic Vermelho;26,07181185;False;558;7,89325E+12;;
14899;Sand Havaianas Top Cinza Aco;22,03120934;False;795;7,89054E+12;;
14663;Sand Havaianas Top Disney Azul Aco;63,52678055;False;269;7,89054E+12;;
15757;Sand Havaianas Top Disney Ver/Mar;39,84490437;False;163;7,89325E+12;;
15741;Sand Havaianas Top Infinity Preto;23,94214546;False;878;7,89325E+12;;
15325;Sand Havaianas Top Line Areia;0,4701974;False;554;7,89325E+12;;
14893;Sand Havaianas Top Line Cinza Gelo;14,4128816;False;614;7,89325E+12;;
14865;Sand Havaianas Top Line Preto;23,0884699;False;487;7,89325E+12;;
14446;Sand Havaianas Top Marinho;55,98891814;False;34;7,89122E+12;;
14664;Sand Havaianas Top Max Basic Bege Palha;20,87027362;False;366;7,89325E+12;;
14866;Sand Havaianas Top Max Basic Cinza Aco;61,18230552;False;184;7,89325E+12;;
15286;Sand Havaianas Top Max Basic Verm Rubi;25,8294829;False;83;7,89325E+12;;
14441;Sand Havaianas Top Max Herois Cinza;21,69473996;False;268;7,89054E+12;;
14440;Sand Havaianas Top Max Herois Marinho;44,60315326;False;294;7,89054E+12;;
15623;Sand Havaianas Top Mix Azul Prateado;25,72817668;False;505;7,89054E+12;;
14450;Sand Havaianas Top Rosa Porcelana;6,366510123;False;295;7,89054E+12;;
14876;Sand Havaianas Top Trad Roxo;73,90818467;False;206;7,89527E+12;;
14661;Sand Havaianas Top Verde Folhagem;3,21132212;False;752;7,89054E+12;;
13852;Sand Havaianas Top Verm.37/38;4,189354798;False;453;7,89122E+12;;
14864;Sand Havaianas Top Vermelho Rubi;31,82372854;False;141;7,89111E+12;;
14427;Sand Havaianas Top Vibes Rosa Porcelana;12,20454039;False;956;7,89325E+12;;
14426;Sand Havaianas Top Vibes Verde Orvalho;3,425960642;False;802;7,89325E+12;;
12232;Sand Havaianas Trad Azul 23/24;61,74310259;False;645;12232;;
12233;Sand Havaianas Trad Azul 25/26;2,563418457;False;991;;;
12235;Sand Havaianas Trad Azul 27/28;20,79694274;False;363;;;
12236;Sand Havaianas Trad Azul 29/30;24,7962415;False;151;;;
12237;Sand Havaianas Trad Azul 31/32;89,78119956;False;603;;;
12240;Sand Havaianas Trad Azul 37/38;36,85402569;False;265;;;
12243;Sand Havaianas Trad Azul 41/42;4,147749243;False;772;;;
12245;Sand Havaianas Trad Azul 45/46;8,019648111;False;502;;;
14678;Sand Havaianas Trad Preta;57,26436197;False;211;7,89111E+12;;
15549;Sand Havaianas Trad Preta 27/28;69,2767826;False;257;7,89111E+12;;
12251;Sand Havaianas Trad Preta 33/34;1,891064062;False;991;;;
12252;Sand Havaianas Trad Preta 35/36;0;False;752;;;
12259;Sand Havaianas Trad Rosa Maravilha 33/34;30,43995776;False;650;;;
15739;Sand Havaianas Trend Bege Palha;15,98315967;False;337;7,89325E+12;;
11632;Sand Ipamena Romance 33/34 Pto Rosa;12,58741227;False;300;7,90901E+12;;
14499;Sand Ipanema Anatomica 37/38 Pto/Verm;21,07115729;False;661;7,90922E+12;;
14596;Sand Ipanema Anatomica Cinza/Cinza 39/40;12,73540855;False;712;7,90922E+12;;
12603;Sand Ipanema Bossa Azul/Rosa 33/34;30,82313231;False;423;7,90917E+12;;
11260;Sand Ipanema Bossa Azul/Rosa 37/38;5,428127686;False;976;7,90917E+12;;
10011;Sand Ipanema Bossa Azul/Rosa 39/40;7,036281511;False;145;7,90917E+12;;
10908;Sand Ipanema City Graf/Azul N33/34;28,43784385;False;87;7,90922E+12;;
10823;Sand Ipanema City Graf/Azul N36;30,36027406;False;949;7,90922E+12;;
10838;Sand Ipanema City Graf/Azul N38;0,062498013;False;711;7,90922E+12;;
10840;Sand Ipanema City Graf/Azul N39/40;57,02517577;False;237;7,90922E+12;;
12081;Sand Ipanema Classica 23/24 Azul/Azul;16,21296481;False;324;;;
11640;Sand Ipanema Classica 23/24 Rosa/Ouro;83,03972928;False;94;7,90922E+12;;
13978;Sand Ipanema Classica 23/24 Vde/Pto;6,366733769;False;172;7,90922E+12;;
12083;Sand Ipanema Classica 25/26 Azul/Azul;38,00517731;False;982;;;
11626;Sand Ipanema Classica 25/26 Rosa/Ouro;10,71552237;False;654;7,90922E+12;;
12084;Sand Ipanema Classica 25/26 Rosa/Rosa;4,965957961;False;867;;;
12085;Sand Ipanema Classica 27/28 Azul/Azul;1,54978653;False;439;;;
11627;Sand Ipanema Classica 27/28 Rosa/Ouro;0,882825448;False;244;7,90922E+12;;
12087;Sand Ipanema Classica 27/28 Rosa/Rosa;4,766902203;False;845;;;
12088;Sand Ipanema Classica 29/30 Azul/Azul;25,19727557;False;655;;;
11628;Sand Ipanema Classica 29/30 Rosa/Ouro;0;False;349;7,90922E+12;;
12090;Sand Ipanema Classica 29/30 Rosa/Rosa;9,307971392;False;437;7,90922E+12;;
12092;Sand Ipanema Classica 31/32 Azul/Azul;61,56705042;False;765;;;
11638;Sand Ipanema Classica 31/32 Rosa/Ouro;3,043415776;False;808;7,90922E+12;;
12095;Sand Ipanema Classica 33/34 Preto/Preto;44,95086581;False;345;;;
11630;Sand Ipanema Classica 33/34 Pto Ouro;2,603838694;False;588;7,90917E+12;;
12148;Sand Ipanema Classica 33/34 Rosa;19,10827898;False;121;;;
10004;Sand Ipanema Classica 33/34 Verm/Dourado;0,182243344;False;19;7,90917E+12;;
12098;Sand Ipanema Classica 35 Azul/Branco;37,16049187;False;724;;;
12100;Sand Ipanema Classica 35 Preto/Preto;63,98447079;False;463;;;
12101;Sand Ipanema Classica 35 Rosa/Rosa;52,42419526;False;192;;;
12094;Sand Ipanema Classica 35 Rosa/Rose;13,13273405;False;773;7,90922E+12;;
14111;Sand Ipanema Classica 35 Vde/Pto;1,663408788;False;756;7,90922E+12;;
14115;Sand Ipanema Classica 35 Vde/Vde;31,72496672;False;101;7,90922E+12;;
12145;Sand Ipanema Classica 36 Azul/Az Metal;5,661513802;False;83;7,90922E+12;;
12125;Sand Ipanema Classica 36 Azul/Branco;19,47603821;False;316;7,90922E+12;;
11641;Sand Ipanema Classica 36 Cinza/Azul;7,479399729;False;247;7,90917E+12;;
12142;Sand Ipanema Classica 36 Graf/Verm;7,13785255;False;176;7,90922E+12;;
12105;Sand Ipanema Classica 36 Preto/Preto;1,653308452;False;477;;;
12080;Sand Ipanema Classica 36 Rosa;1,835695376;False;668;;;
12093;Sand Ipanema Classica 36 Rosa/Rose;9,416659538;False;533;7,90922E+12;;
14112;Sand Ipanema Classica 36 Vde/Pto;36,60918109;False;851;7,90922E+12;;
14116;Sand Ipanema Classica 36 Verde/Verde;2,417299297;False;662;7,90922E+12;;
